ID,item_cnt_month
148,0.13824302
149,0.13824302
150,0.13149412
151,0.13824302
152,7.3938723
153,0.24496482
154,0.13824302
155,0.19469783
156,0.2434918
157,0.13824302
158,0.16066393
159,0.41009295
160,0.13824302
161,0.2141577
162,0.13824302
163,0.44014055
164,0.46448594
165,0.13824302
166,0.5423129
167,0.12904707
168,0.13824302
169,0.13824302
170,0.2141577
171,0.5198721
172,0.40844047
173,1.2272215
174,1.4634274
175,2.5761104
176,1.2629546
177,0.13824302
178,0.4998386
179,0.12904707
180,1.1783433
181,0.43903884
182,0.13824302
183,0.14623009
184,0.2141577
185,0.13824302
186,0.12055795
187,0.18845403
188,0.13824302
189,0.13824302
190,0.13824302
191,0.77566624
192,0.57865256
193,0.16455227
194,0.13824302
195,0.16066393
196,0.42940313
197,2.5764196
198,1.173739
199,0.13824302
200,0.13824302
201,0.13824302
202,0.16500013
203,1.269239
204,0.13742173
205,0.13824302
206,0.13824302
207,0.13824302
208,1.468466
209,0.5108723
210,0.20194411
211,0.13646188
212,0.13824302
213,0.42940313
214,0.12959991
215,0.65850437
216,0.46287102
217,0.22963928
218,1.4587166
219,0.39852303
220,0.44168693
221,0.13824302
222,0.13824302
223,0.70581424
224,2.6817608
225,0.38192013
226,0.4224914
227,0.13824302
228,0.1957395
229,0.13824302
230,0.13824302
231,0.46801192
232,0.13824302
233,0.40031835
234,0.13824302
235,0.1658207
236,0.23539019
237,0.37136763
238,0.42940313
239,0.25403258
240,0.82913685
241,0.13824302
242,0.13824302
243,0.13824302
244,0.13824302
245,0.2235658
246,1.7194698
247,0.533526
248,0.52358437
249,0.13824302
250,0.77386487
251,0.16596356
252,0.33062294
253,1.0407417
254,0.32312316
255,7.3938723
256,0.13824302
257,0.18002516
258,0.48408276
259,0.20278174
260,0.13824302
261,0.13824302
262,0.22309041
263,0.13824302
264,0.13824302
265,0.45954144
266,0.13824302
267,0.2141577
268,0.13824302
269,0.13824302
270,1.1203237
271,0.13229974
272,0.17101127
273,0.7775785
274,10.861052
275,0.13824302
276,0.42940313
277,1.3120046
278,0.42940313
279,0.1889005
280,0.1792281
281,0.16212118
282,0.1391352
283,0.75333333
284,0.1792281
285,0.22833142
286,0.13824302
287,0.8712543
288,0.24006492
289,0.42940313
290,0.13824302
291,0.123568475
292,0.27110857
293,0.14964926
294,0.8426287
295,0.9526268
296,0.17662582
297,0.13646188
298,0.13824302
299,0.13824302
300,0.13824302
301,0.46498716
302,0.808159
303,0.75333333
304,0.13824302
305,0.13824302
306,0.19566119
307,0.16066393
308,0.24570134
309,0.13824302
310,0.13824302
311,0.4322036
312,0.84796476
313,0.1889005
314,0.13824302
315,0.42940313
316,0.14366472
317,2.6153667
318,0.123568475
319,0.16500013
320,0.13824302
321,0.12904707
322,0.7637896
323,0.14461495
324,0.5110714
325,0.45571768
326,0.4118528
327,0.13824302
328,0.13824302
329,0.39722088
330,0.13824302
331,0.13824302
332,0.16066393
333,0.2249645
334,0.9156954
335,0.26191294
336,0.13015778
337,0.79632044
338,0.41474217
339,0.37218222
340,0.12926008
341,0.20948732
342,0.13824302
343,1.0166379
344,0.1244912
345,0.13824302
346,3.9072943
347,3.5271165
348,0.13879313
349,0.31985787
350,0.13824302
351,0.44090664
352,0.13824302
353,0.12755415
354,0.13824302
355,0.13824302
356,0.42940313
357,0.8426287
358,0.592816
359,0.42940313
360,0.16066393
361,3.4163663
362,0.7775785
363,0.9156954
364,0.50212365
365,0.5009808
366,0.13824302
367,0.13824302
368,0.13824302
369,0.18461883
370,0.13824302
371,0.42940313
372,0.7775785
373,0.13824302
374,1.5380276
375,2.134251
376,0.39152527
377,0.22833142
378,0.429623
379,0.13824302
380,3.2717788
381,0.5009808
382,0.4998386
383,0.13824302
384,1.7857609
385,0.4238253
386,0.49278796
387,0.13824302
388,0.16899908
389,0.12605196
390,0.13824302
391,0.14461495
392,0.122506976
393,0.40935284
394,0.13824302
395,0.13824302
396,1.8299129
397,0.31262758
398,0.13824302
399,0.4263035
400,0.13824302
401,0.44995815
402,1.5547342
403,2.3960302
404,0.39003325
405,0.13441992
406,0.14596957
407,0.13824302
408,0.12755415
409,0.13824302
410,0.13824302
411,1.0882418
412,0.112866655
413,0.1902105
414,0.13824302
415,3.6734352
416,0.13824302
417,0.13824302
418,0.13824302
419,0.13824302
420,0.35596624
421,1.6245729
422,0.42940313
423,1.0861247
424,0.13896185
425,0.17730775
426,0.13824302
427,0.13824302
428,1.1117113
429,0.53102475
430,0.7649653
431,0.60496426
432,0.13824302
433,0.13824302
434,0.13824302
435,0.8296635
436,0.13896185
437,0.8449335
438,0.5502002
439,0.7339917
440,0.16066393
441,0.21998574
442,0.2141577
443,0.19853333
444,0.13896185
445,0.32487792
446,0.21581075
447,0.20151521
448,0.42940313
449,0.593199
450,0.42940313
451,0.20047012
452,0.15625082
453,0.209552
454,0.42256624
455,0.17377296
456,0.42223716
457,0.13824302
458,0.60948884
459,0.5855888
460,20.0
461,1.3505852
462,0.42940313
463,0.5683873
464,0.5196029
465,0.13824302
466,0.13824302
467,0.13824302
468,0.13824302
469,0.3434968
470,0.42940313
471,0.29987654
472,0.16066393
473,0.13824302
474,1.1783433
475,1.6245729
476,0.13824302
477,0.13824302
478,0.13824302
479,0.13824302
480,0.13824302
481,0.13824302
482,0.13896185
483,0.42940313
484,0.86901844
485,0.439649
486,0.42052987
487,0.13489056
488,0.13824302
489,2.5779054
490,0.17101127
491,0.13824302
492,0.3872717
493,0.13824302
494,0.42940313
495,0.13554527
496,0.14461495
497,0.13824302
498,7.0046763
499,0.13824302
500,0.13824302
501,0.5225538
502,0.48490152
503,0.13824302
504,1.1613489
505,0.77734387
506,1.1198474
507,0.14739262
508,0.79763424
509,0.3054959
510,0.16066393
511,0.12378131
512,0.21113186
513,0.13824302
514,0.13824302
515,0.13824302
516,0.2141577
517,0.51800805
518,0.81651926
519,0.4998386
520,0.37377858
521,0.47303095
522,0.5925765
523,1.1660614
524,0.16066393
525,0.6098442
526,0.15228382
527,0.1499753
528,0.13824302
529,0.13824302
530,0.13824302
531,0.581668
532,0.13824302
533,0.12605196
534,0.13824302
535,0.13824302
536,0.13824302
537,0.1412326
538,0.45639712
539,0.1804454
540,1.0600582
541,0.13824302
542,0.25772506
543,0.14093457
544,0.13824302
545,0.13824302
546,0.40524703
547,0.13554527
548,0.12904707
549,0.13824302
550,0.13824302
551,0.27881747
552,0.5081713
553,0.13896185
554,0.13824302
555,0.29848123
556,0.15302585
557,0.1792281
558,0.13824302
559,0.14964926
560,0.250064
561,0.71544206
562,0.12055795
563,0.13824302
564,0.13824302
565,0.14361563
566,0.16066393
567,0.13824302
568,0.22294147
569,0.12055795
570,0.13824302
571,0.13824302
572,0.8426287
573,0.24006492
574,0.13824302
575,0.13824302
576,0.25015727
577,0.13824302
578,0.13824302
579,0.4076813
580,0.13824302
581,0.13824302
582,0.13824302
583,0.13824302
584,0.8385614
585,0.13824302
586,0.13824302
587,0.5536014
588,2.43353
589,0.16219875
590,0.48161668
591,0.29806677
592,2.3939497
593,0.13646188
594,0.14488347
595,0.15260644
596,0.16066393
597,0.13824302
598,0.13824302
599,0.13824302
600,0.13896185
601,0.1499753
602,0.13824302
603,0.13824302
604,0.2141577
605,0.12605196
606,0.13824302
607,0.13824302
608,0.13824302
609,0.44680086
610,0.36999765
611,0.70330346
612,0.13824302
613,0.13824302
614,0.13824302
615,0.7984029
616,0.42940313
617,0.2560526
618,0.4998386
619,0.14461495
620,0.38387606
621,0.13824302
622,0.13824302
623,0.54887795
624,0.42940313
625,0.42940313
626,0.8426287
627,0.13824302
628,0.13229974
629,0.16066393
630,0.21165024
631,0.13824302
632,0.16066393
633,0.13824302
634,0.5120496
635,0.25594002
636,0.13824302
637,0.20771295
638,0.25439802
639,0.14175922
640,0.49481612
641,0.7119161
642,0.14641514
643,0.13824302
644,0.123568475
645,0.13824302
646,0.8426287
647,0.14461495
648,0.13824302
649,0.16066393
650,0.22190523
651,0.89508903
652,0.13824302
653,0.16066393
654,0.14373048
655,0.42940313
656,0.28513294
657,0.13824302
658,0.13824302
659,0.1506851
660,0.5423206
661,0.24373731
662,0.13824302
663,1.0774323
664,0.12605196
665,0.35739836
666,0.15322521
667,0.13824302
668,0.7775785
669,0.16066393
670,0.13646188
671,0.12605196
672,0.12699485
673,0.51769066
674,0.13824302
675,0.13824302
676,0.48485306
677,0.74574804
678,0.2141577
679,0.87810874
680,0.13824302
681,0.13824302
682,0.44324738
683,0.13824302
684,0.7775785
685,0.42940313
686,0.29848123
687,0.42940313
688,0.30946922
689,0.13824302
690,0.13824302
691,0.13978118
692,0.13255022
693,0.12055795
694,0.13824302
695,0.8367249
696,0.13824302
697,0.13824302
698,0.13824302
699,0.13824302
700,1.6245729
701,0.13824302
702,1.3841926
703,1.3841926
704,0.13824302
705,0.13824302
706,0.14461495
707,0.13824302
708,0.13824302
709,2.1720476
710,0.2235658
711,0.2867311
712,0.13824302
713,0.4925896
714,0.2141577
715,0.13824302
716,0.4450767
717,0.21764618
718,0.13824302
719,0.13824302
720,0.13824302
721,0.51834244
722,0.13824302
723,1.7941831
724,0.15712221
725,0.4998386
726,0.49821514
727,0.7775785
728,0.13824302
729,0.998181
730,0.15322521
731,0.12904707
732,0.75258493
733,0.13824302
734,0.7775785
735,0.2141577
736,0.42940313
737,0.60748684
738,0.4998386
739,0.23733252
740,0.2141577
741,0.13824302
742,0.13824302
743,0.42940313
744,0.490601
745,0.4998386
746,0.29848123
747,0.39152527
748,0.54304385
749,0.13824302
750,0.3865533
751,0.14461495
752,0.2867311
753,0.13824302
754,1.2678977
755,0.4450767
756,0.13824302
757,0.44560567
758,0.13824302
759,0.13824302
760,0.79856515
761,0.30564034
762,0.13824302
763,2.1070392
764,0.2867311
765,0.14461495
766,0.2141577
767,0.3991276
768,0.6584526
769,0.31559503
770,0.13824302
771,0.13824302
772,0.2141577
773,0.13824302
774,0.13824302
775,0.13824302
776,0.42940313
777,0.42940313
778,0.13824302
779,0.42940313
780,0.13824302
781,1.1783433
782,0.84796476
783,0.42940313
784,0.13824302
785,1.1783433
786,2.2986963
787,1.2389873
788,0.13824302
789,0.42940313
790,0.13824302
791,0.13824302
792,0.13824302
793,3.6683328
794,0.13824302
795,0.13824302
796,0.13824302
797,0.42940313
798,0.13824302
799,1.399354
800,0.42940313
801,0.16212118
802,0.13824302
803,0.13824302
804,0.16066393
805,0.13824302
806,0.13824302
807,0.22624159
808,0.41742793
809,0.13824302
810,0.2793484
811,0.47336343
812,0.41756356
813,0.14461495
814,0.12904707
815,0.46236667
816,0.17997068
817,0.13824302
818,0.13824302
819,0.14207058
820,0.20854773
821,0.11826044
822,0.4277148
823,0.13824302
824,0.23707673
825,0.42940313
826,0.16066393
827,0.13824302
828,0.12904707
829,0.18684982
830,1.1783433
831,0.1957395
832,0.13879313
833,0.46999538
834,1.1783433
835,0.1692943
836,0.13824302
837,0.8374078
838,0.499878
839,0.13824302
840,0.13824302
841,0.1957395
842,0.13896185
843,0.13824302
844,0.29848123
845,0.13824302
846,0.13554527
847,0.42940313
848,0.14964926
849,0.14461495
850,0.16493958
851,0.13824302
852,0.4525582
853,0.13824302
854,0.29848123
855,0.7411481
856,0.42940313
857,0.9638183
858,0.13824302
859,0.8298693
860,0.13896185
861,0.13824302
862,0.2141577
863,0.42940313
864,0.40848157
865,0.5612696
866,0.39641812
867,0.12904707
868,1.0921614
869,0.16143903
870,0.82468915
871,0.1792281
872,0.16143903
873,0.3886062
874,0.4634509
875,1.14547
876,0.17254695
877,0.13824302
878,0.2904032
879,0.4998386
880,0.13824302
881,0.42940313
882,0.54712105
883,1.6245729
884,0.6693293
885,0.7598492
886,0.2141577
887,0.32105336
888,0.1957395
889,0.13824302
890,0.28264552
891,0.5065477
892,0.12605196
893,0.14161162
894,0.29848123
895,0.2141577
896,0.13824302
897,0.1486964
898,0.13824302
899,0.4998386
900,0.13229974
901,1.1929189
902,0.14461495
903,0.13824302
904,0.44090664
905,0.33870333
906,2.0143251
907,0.2519809
908,0.29529625
909,0.13824302
910,0.19479099
911,0.13824302
912,1.3249935
913,0.48550755
914,0.13824302
915,0.18157414
916,0.18148103
917,0.13824302
918,0.18562281
919,0.40564817
920,0.13824302
921,0.7192804
922,0.14461495
923,0.12904707
924,0.36143684
925,0.22431184
926,0.3253814
927,0.16556653
928,0.4118528
929,0.40996462
930,0.13824302
931,0.13824302
932,0.43903884
933,0.35328275
934,0.13824302
935,0.2141577
936,0.42940313
937,0.5736865
938,0.1506851
939,0.18076345
940,0.16066393
941,0.22720462
942,0.13824302
943,0.48560598
944,0.12605196
945,0.13824302
946,0.2141577
947,0.13824302
948,0.42940313
949,0.12605196
950,0.2141577
951,0.13824302
952,0.13824302
953,0.13824302
954,0.29950133
955,0.42940313
956,0.26379058
957,0.13824302
958,0.6030244
959,0.13824302
960,0.13824302
961,0.17997068
962,0.47179875
963,0.16066393
964,0.16066393
965,0.13824302
966,0.21906838
967,0.13824302
968,0.13824302
969,0.13149412
970,0.13824302
971,0.123568475
972,0.13824302
973,0.279067
974,0.13655278
975,0.13824302
976,0.41382793
977,0.9005661
978,0.25718328
979,1.107001
980,0.4769108
981,0.30520985
982,0.6150825
983,0.13824302
984,0.13824302
985,0.42393634
986,0.1957395
987,0.49447167
988,0.13824302
989,0.13824302
990,0.13824302
991,0.27096808
992,0.26191294
993,1.1783433
994,0.75228083
995,0.13723883
996,0.13824302
997,0.145603
998,0.22833142
999,0.14373048
1000,0.7815441
1001,0.17101127
1002,0.6648549
1003,0.13824302
1004,0.22489987
1005,0.15322521
1006,0.13824302
1007,0.13824302
1008,0.7560829
1009,0.19479099
1010,0.2141577
1011,0.41756356
1012,0.49608463
1013,1.5802826
1014,0.13824302
1015,0.13824302
1016,0.13824302
1017,0.13824302
1018,0.112866655
1019,0.2141577
1020,0.13824302
1021,0.27483147
1022,0.12605196
1023,0.113709256
1024,0.48251897
1025,0.13824302
1026,0.51834244
1027,0.21357293
1028,0.13824302
1029,0.14842734
1030,0.14193195
1031,0.42940313
1032,1.6353976
1033,0.13824302
1034,0.57509625
1035,0.2141577
1036,0.13824302
1037,1.0546314
1038,0.13824302
1039,0.13824302
1040,0.49448103
1041,0.13824302
1042,0.13824302
1043,0.12605196
1044,0.23733252
1045,0.2141577
1046,0.5064059
1047,0.2141577
1048,0.25275537
1049,0.13824302
1050,0.13824302
1051,0.13824302
1052,0.13824302
1053,0.13824302
1054,0.13824302
1055,0.39315534
1056,0.4200173
1057,0.13824302
1058,0.13824302
1059,1.2722853
1060,0.16066393
1061,0.13824302
1062,0.13824302
1063,0.20930351
1064,0.21512127
1065,0.13824302
1066,0.389933
1067,0.42946678
1068,0.1506851
1069,0.42940313
1070,0.1691154
1071,0.13824302
1072,0.13824302
1073,0.2141577
1074,0.2141577
1075,0.2141577
1076,0.15170512
1077,0.13824302
1078,0.13824302
1079,0.22309041
1080,0.12630633
1081,0.13824302
1082,0.123568475
1083,0.12774433
1084,0.20278174
1085,0.13896185
1086,0.13824302
1087,0.15669534
1088,0.43903884
1089,0.36637536
1090,2.1070392
1091,0.13824302
1092,0.53980446
1093,0.14461495
1094,0.16066393
1095,0.1792281
1096,0.16066393
1097,0.14028497
1098,0.13824302
1099,0.13824302
1100,0.24374548
1101,0.2141577
1102,0.24496482
1103,0.9156954
1104,1.2692423
1105,0.15512288
1106,0.13824302
1107,0.76184344
1108,0.11826044
1109,0.13824302
1110,0.15712221
1111,0.13824302
1112,0.24535602
1113,0.13824302
1114,0.41756356
1115,0.123568475
1116,0.16066393
1117,0.13824302
1118,0.13824302
1119,0.1506851
1120,0.41756356
1121,0.1506851
1122,0.16271117
1123,0.13824302
1124,0.13554527
1125,0.16441047
1126,0.4714264
1127,0.12904707
1128,0.14908093
1129,0.42940313
1130,0.2371876
1131,0.13824302
1132,0.13824302
1133,0.13441992
1134,0.2141577
1135,0.13824302
1136,0.18344969
1137,0.9962721
1138,0.27096808
1139,0.14093457
1140,0.26619232
1141,0.12605196
1142,0.13363302
1143,0.13896185
1144,0.123568475
1145,0.5009808
1146,0.13554527
1147,0.13824302
1148,0.13824302
1149,0.19290376
1150,0.13554527
1151,0.25318927
1152,0.13824302
1153,0.42940313
1154,0.7359414
1155,0.42940313
1156,0.16036135
1157,2.0722837
1158,1.3981453
1159,0.13824302
1160,0.21475546
1161,0.3961925
1162,0.19037828
1163,0.13824302
1164,0.12959991
1165,0.13824302
1166,0.13824302
1167,0.13824302
1168,0.13824302
1169,0.13824302
1170,0.42940313
1171,0.13824302
1172,0.13824302
1173,0.13824302
1174,0.13824302
1175,0.13824302
1176,0.13824302
1177,0.13824302
1178,0.21502738
1179,0.13554527
1180,0.4998386
1181,0.123568475
1182,0.16066393
1183,0.13824302
1184,0.13824302
1185,0.13266589
1186,0.13824302
1187,0.13824302
1188,0.13229974
1189,1.1783433
1190,0.14641514
1191,0.13824302
1192,0.13824302
1193,1.1841853
1194,0.13824302
1195,0.24117437
1196,0.13554527
1197,0.13554527
1198,0.13824302
1199,0.33297127
1200,0.12630633
1201,0.13824302
1202,0.12605196
1203,0.50859755
1204,0.13824302
1205,0.73186123
1206,0.13824302
1207,0.13824302
1208,0.13824302
1209,0.13896185
1210,0.2141577
1211,0.13725612
1212,1.9678842
1213,0.7500334
1214,0.45862973
1215,0.17377296
1216,0.5393807
1217,0.393187
1218,0.2101303
1219,0.13229974
1220,0.13824302
1221,0.13824302
1222,0.13554527
1223,0.123568475
1224,0.21357293
1225,0.13824302
1226,0.1692943
1227,0.13824302
1228,0.3034701
1229,0.20479423
1230,0.13824302
1231,0.4828562
1232,0.20479423
1233,0.20223334
1234,0.13824302
1235,0.2867311
1236,0.22075689
1237,0.43775237
1238,0.13824302
1239,1.1783433
1240,0.1268448
1241,0.41474217
1242,0.21357293
1243,0.42940313
1244,0.16066393
1245,0.13896185
1246,0.9932097
1247,0.17451462
1248,0.4118528
1249,0.13824302
1250,0.20586836
1251,0.13824302
1252,0.123568475
1253,0.42940313
1254,0.77386487
1255,0.20029065
1256,0.43872362
1257,0.13229974
1258,0.13824302
1259,0.13824302
1260,0.13824302
1261,0.20137817
1262,0.13824302
1263,0.13824302
1264,1.2878903
1265,0.24006492
1266,0.16066393
1267,0.41081482
1268,0.123568475
1269,0.13824302
1270,0.49765235
1271,0.2141577
1272,0.13824302
1273,0.2141577
1274,0.13824302
1275,0.13824302
1276,0.395696
1277,0.13824302
1278,0.13824302
1279,0.7775785
1280,0.13824302
1281,0.16441047
1282,0.12378131
1283,0.2141577
1284,1.1783433
1285,0.16635224
1286,0.13824302
1287,0.5474749
1288,0.13229974
1289,0.43775237
1290,0.17101127
1291,1.1838428
1292,0.21764618
1293,0.23559648
1294,0.5557122
1295,0.26529223
1296,0.20047012
1297,0.42940313
1298,0.59268093
1299,0.24496482
1300,0.24496482
1301,0.2547054
1302,0.17101127
1303,0.13824302
1304,0.9156954
1305,0.42940313
1306,0.13824302
1307,0.123568475
1308,0.42940313
1309,0.13824302
1310,0.13824302
1311,0.2141577
1312,0.8002496
1313,0.22190523
1314,0.34368306
1315,0.13824302
1316,0.5081302
1317,0.20151521
1318,0.9215969
1319,0.12255129
1320,0.2141577
1321,0.16066393
1322,0.13824302
1323,0.29568872
1324,0.13328409
1325,0.7775785
1326,0.13824302
1327,0.13824302
1328,0.15532121
1329,0.13229974
1330,0.13824302
1331,0.13824302
1332,0.13824302
1333,1.9677757
1334,0.13879313
1335,0.13824302
1336,0.13824302
1337,0.4242187
1338,0.1957395
1339,0.21695259
1340,0.13824302
1341,0.13824302
1342,0.40020582
1343,0.13824302
1344,0.13824302
1345,0.13824302
1346,0.13824302
1347,0.1792281
1348,0.14461495
1349,0.65375245
1350,0.13824302
1351,0.2141577
1352,0.13824302
1353,0.1792281
1354,0.17857453
1355,0.42940313
1356,0.2141577
1357,0.20586836
1358,0.13824302
1359,0.77782774
1360,0.7775785
1361,0.42940313
1362,0.1244912
1363,0.16747484
1364,0.28485826
1365,0.47162282
1366,0.13824302
1367,0.18684982
1368,0.2614992
1369,0.13824302
1370,0.13824302
1371,0.13824302
1372,0.13824302
1373,0.42940313
1374,0.13824302
1375,0.42940313
1376,0.40173483
1377,0.13824302
1378,0.21796083
1379,0.2141577
1380,0.209552
1381,0.13896185
1382,0.20948732
1383,0.4290419
1384,0.13824302
1385,0.42940313
1386,0.1792281
1387,0.13441992
1388,0.13824302
1389,0.13824302
1390,0.12280148
1391,0.13824302
1392,0.17548737
1393,0.13824302
1394,0.13824302
1395,0.39572024
1396,0.13824302
1397,0.28528178
1398,0.20289466
1399,0.14161162
1400,0.13824302
1401,0.13824302
1402,0.16066393
1403,0.5891697
1404,0.13824302
1405,0.13824302
1406,0.13824302
1407,0.13824302
1408,0.13824302
1409,0.13824302
1410,0.2141577
1411,0.1486964
1412,0.123568475
1413,0.16066393
1414,0.13824302
1415,0.123568475
1416,0.2141577
1417,0.33988652
1418,0.14461495
1419,0.22190523
1420,0.13824302
1421,0.35421762
1422,0.14461495
1423,0.13896185
1424,0.13824302
1425,0.12904707
1426,0.13824302
1427,0.13896185
1428,0.12605196
1429,0.1499753
1430,0.13824302
1431,0.16066393
1432,0.13824302
1433,0.13896185
1434,0.13824302
1435,0.12055795
1436,0.13824302
1437,0.13824302
1438,0.13824302
1439,0.13824302
1440,0.13824302
1441,0.13824302
1442,0.16066393
1443,0.41382793
1444,0.13824302
1445,0.12926008
1446,0.13824302
1447,0.13824302
1448,0.13824302
1449,0.2141577
1450,0.13824302
1451,0.13824302
1452,0.20586836
1453,0.16066393
1454,0.13824302
1455,0.13824302
1456,0.14093457
1457,0.13824302
1458,0.42940313
1459,0.7775785
1460,0.16066393
1461,0.13441992
1462,0.4901809
1463,0.13824302
1464,0.17200877
1465,0.16066393
1466,0.422158
1467,0.13824302
1468,0.2141577
1469,0.1902105
1470,0.16596356
1471,0.16500013
1472,0.2560526
1473,0.2141577
1474,0.45077568
1475,0.40154088
1476,0.16066393
1477,0.4169591
1478,0.13824302
1479,0.42940313
1480,0.16553779
1481,0.12959991
1482,0.4998386
1483,0.13824302
1484,0.123568475
1485,0.13441992
1486,0.18005408
1487,0.13824302
1488,0.123568475
1489,0.40996462
1490,0.13824302
1491,0.22833142
1492,0.16143903
1493,0.13824302
1494,0.42940313
1495,0.13824302
1496,0.123568475
1497,2.6420448
1498,0.27026364
1499,0.12904707
1500,0.13824302
1501,0.13229974
1502,0.42940313
1503,0.13824302
1504,0.13896185
1505,0.13824302
1506,0.2141577
1507,0.13824302
1508,0.14803973
1509,0.2322104
1510,0.13824302
1511,0.14641514
1512,0.13824302
1513,0.13824302
1514,0.42940313
1515,0.13824302
1516,0.13824302
1517,0.113709256
1518,0.2141577
1519,0.13229974
1520,0.13824302
1521,0.42940313
1522,0.40058059
1523,0.12904707
1524,0.422158
1525,0.13824302
1526,0.13896185
1527,0.16066393
1528,0.13824302
1529,0.13554527
1530,0.15322521
1531,0.42940313
1532,0.42940313
1533,0.13824302
1534,0.13824302
1535,0.13824302
1536,0.47975624
1537,0.13824302
1538,0.42940313
1539,0.42940313
1540,0.13824302
1541,0.13824302
1542,0.13824302
1543,0.13824302
1544,0.13554527
1545,0.13824302
1546,0.13824302
1547,0.122506976
1548,0.14532368
1549,0.12630633
1550,0.13824302
1551,0.42940313
1552,0.13824302
1553,0.13824302
1554,0.13824302
1555,0.2249645
1556,0.2141577
1557,0.13824302
1558,0.42940313
1559,0.12527356
1560,0.16066393
1561,0.2141577
1562,0.13824302
1563,0.2141577
1564,0.13824302
1565,0.13824302
1566,0.20047012
1567,0.123568475
1568,0.13824302
1569,0.13824302
1570,0.13824302
1571,0.13824302
1572,0.13824302
1573,0.13824302
1574,0.42484647
1575,0.13824302
1576,0.13824302
1577,0.13824302
1578,0.12055795
1579,0.13824302
1580,0.13824302
1581,0.13824302
1582,0.51834244
1583,0.206082
1584,0.24473397
1585,0.13824302
1586,0.13824302
1587,0.2141577
1588,0.13824302
1589,0.12926008
1590,0.13824302
1591,0.13824302
1592,0.13824302
1593,0.13824302
1594,0.13824302
1595,0.13824302
1596,0.13824302
1597,0.13824302
1598,0.13824302
1599,0.13824302
1600,0.13824302
1601,0.13824302
1602,0.14461495
1603,0.13824302
1604,0.13824302
1605,0.13824302
1606,0.13824302
1607,0.13824302
1608,0.42940313
1609,0.42940313
1610,0.13824302
1611,0.13824302
1612,0.13824302
1613,0.30339187
1614,0.13824302
1615,0.39152527
1616,0.13824302
1617,0.13824302
1618,0.44411698
1619,0.13824302
1620,0.13824302
1621,0.49040553
1622,0.13824302
1623,0.13824302
1624,0.13824302
1625,0.13824302
1626,0.13824302
1627,0.65829986
1628,0.12904707
1629,0.13824302
1630,0.13824302
1631,0.13824302
1632,0.13824302
1633,0.13824302
1634,0.13824302
1635,0.13824302
1636,0.13824302
1637,0.13824302
1638,0.16066393
1639,0.13824302
1640,0.13824302
1641,0.13824302
1642,0.13824302
1643,0.13824302
1644,0.2141577
1645,0.13824302
1646,0.16066393
1647,0.57865256
1648,0.13824302
1649,0.13824302
1650,0.13824302
1651,0.14461495
1652,0.13824302
1653,0.4998386
1654,0.7775785
1655,0.22190523
1656,0.4425379
1657,0.24500108
1658,0.13824302
1659,0.4501903
1660,0.13824302
1661,0.13824302
1662,0.13824302
1663,0.13824302
1664,0.88702095
1665,0.13824302
1666,0.13824302
1667,0.13824302
